0,0,19,7,10,23,36,45,29.50,28.22,96622.25,54.72,0
1,1,19,7,10,23,36,56,29.25,28.71,96607.94,51.88,0
2,2,19,7,10,23,37,6,29.25,28.61,96614.71,51.46,0
3,3,19,7,10,23,37,6,29.25,28.63,96615.14,53.81,0
4,4,19,7,11,0,0,0,28.75,28.64,96608.66,53.86,0
5,5,19,7,11,1,0,0,28.75,28.64,96581.14,58.18,0
6,6,19,7,11,2,0,0,28.25,28.34,96547.24,56.75,0
7,7,19,7,11,3,0,0,27.50,27.99,96482.69,58.82,0
8,8,19,7,11,4,0,0,25.50,27.10,96647.67,63.84,0
9,9,19,7,11,5,0,0,25.00,25.25,96718.17,67.16,0
10,10,19,7,11,6,0,0,23.75,24.59,96745.97,67.94,0
11,11,19,7,11,7,0,0,22.75,23.54,96734.35,68.88,0
12,12,19,7,11,8,0,0,22.00,22.67,96729.83,69.60,0
13,13,19,7,11,9,0,0,21.25,21.79,96729.84,70.72,0
14,14,19,7,11,10,0,0,20.75,21.09,96774.16,72.33,0
15,15,19,7,11,11,0,0,20.25,20.54,96809.85,73.30,0
16,16,19,7,11,12,0,0,19.50,20.03,96849.24,72.81,0
17,17,19,7,11,13,0,0,19.25,19.29,96868.89,72.55,0
18,18,19,7,11,14,0,0,20.50,19.16,96919.78,70.06,0
19,19,19,7,11,15,0,0,19.50,20.28,96967.33,66.07,0
20,20,19,7,11,16,0,0,19.00,19.40,96994.07,64.04,0
21,21,19,7,11,17,0,0,18.75,18.88,96999.89,64.74,0
22,22,19,7,11,18,0,0,18.75,18.73,97046.46,65.83,0
23,23,19,7,11,19,0,0,18.75,18.66,97056.58,66.29,0
24,24,19,7,11,20,0,0,18.50,18.56,97072.52,65.58,0
25,25,19,7,11,21,0,0,18.50,18.46,97088.47,66.14,0
26,26,19,7,11,22,0,0,18.25,18.34,97093.41,65.89,0
27,27,19,7,11,23,0,0,18.00,18.10,97086.39,65.46,0
28,28,19,7,12,0,0,0,17.75,17.80,97092.05,65.48,0
29,29,19,7,12,1,0,0,17.50,17.51,97111.29,65.53,0
30,30,19,7,12,2,0,0,17.00,17.24,97113.69,66.04,0
31,31,19,7,12,3,0,0,16.75,16.96,97137.10,66.17,0
32,32,19,7,12,4,0,0,16.50,16.71,97179.28,65.43,0
33,33,19,7,12,5,0,0,16.25,16.48,97163.13,66.14,0
34,34,19,7,12,6,0,0,16.25,16.28,97140.44,65.52,0
35,35,19,7,12,7,0,0,16.00,16.11,97126.93,66.40,0
36,36,19,7,12,8,0,0,16.00,15.93,97109.99,66.25,0
37,37,19,7,12,9,0,0,15.75,15.77,97110.32,66.06,0
38,38,19,7,12,10,0,0,15.25,15.58,97118.75,65.96,0
39,39,19,7,12,11,0,0,15.00,15.31,97121.72,66.56,0
40,40,19,7,12,12,0,0,14.75,14.93,97156.33,66.55,0
41,41,19,7,12,13,0,0,15.00,14.70,97255.22,66.79,0
42,42,19,7,12,14,0,0,15.75,14.92,97290.83,67.33,0
43,43,19,7,12,15,0,0,17.25,15.67,97305.80,68.16,0
44,44,19,7,12,16,0,0,19.25,17.13,97210.17,68.31,0
45,45,19,7,12,17,0,0,21.75,19.20,97155.21,64.05,0
46,46,19,7,12,18,0,0,23.00,21.56,97110.10,61.29,0
47,47,19,7,12,19,0,0,23.50,22.78,97064.03,56.75,0
48,48,19,7,12,20,0,0,24.00,23.18,97032.72,57.78,0
49,49,19,7,12,21,0,0,24.50,23.89,96947.85,54.06,0
50,50,19,7,12,22,0,0,25.00,24.36,96913.03,54.80,0
51,51,19,7,12,23,0,0,25.00,24.74,96927.89,54.13,0
52,52,19,7,13,0,0,0,25.00,24.90,96918.11,54.93,0
53,53,19,7,13,1,0,0,24.50,24.77,96913.92,57.15,0
54,54,19,7,13,2,0,0,24.00,24.40,96929.85,57.74,0
55,55,19,7,13,3,0,0,23.25,23.77,96923.89,57.81,0
56,56,19,7,13,4,0,0,22.75,23.09,96915.35,56.90,0
57,57,19,7,13,5,0,0,22.25,22.49,96930.44,57.22,0
58,58,19,7,13,6,0,0,22.00,22.07,96910.16,58.65,0
59,59,19,7,13,7,0,0,21.75,21.83,96844.52,58.89,0
60,60,19,7,13,8,0,0,21.75,21.70,96850.75,59.92,0
61,61,19,7,13,9,0,0,21.25,21.51,96846.61,61.01,0
62,62,19,7,13,10,0,0,21.25,21.21,96860.72,61.06,0
63,63,19,7,13,11,0,0,20.75,20.87,96872.83,61.62,0
64,64,19,7,13,12,0,0,20.50,20.51,96929.27,61.78,0
65,65,19,7,13,13,0,0,20.75,20.35,96970.29,62.59,0
66,66,19,7,13,14,0,0,21.50,20.52,96962.50,63.76,0
67,67,19,7,13,15,0,0,22.75,21.24,96965.85,64.36,0
68,68,19,7,13,16,0,0,24.75,22.65,96986.32,66.43,0
69,69,19,7,13,17,0,0,26.75,24.64,97088.53,62.62,0
70,70,19,7,13,18,0,0,27.50,26.60,97091.85,59.38,0
71,71,19,7,13,19,0,0,27.25,27.27,97170.16,56.71,0
72,72,19,7,13,20,0,0,27.25,27.13,97233.08,56.42,0
73,73,19,7,13,21,0,0,27.00,27.08,97267.99,56.69,0
74,74,19,7,13,22,0,0,26.50,26.75,97298.30,56.75,0
75,75,19,7,13,23,0,0,26.00,26.44,97288.25,57.02,0
76,76,19,7,14,0,0,0,25.50,25.88,97314.64,56.70,0
77,77,19,7,14,1,0,0,24.50,25.18,97329.67,56.82,0
78,78,19,7,14,2,0,0,23.75,24.39,97405.66,57.04,0
79,79,19,7,14,3,0,0,22.50,23.45,97500.19,57.36,0
